編號,中文地址,英文地址,地區,檢疫結束日期
4804,伯祥閣,PAK CHEUNG COURT,大埔,2020-02-29
4805,沙埔仔,SHA PO TSAI,大埔,2020-02-29
4806,明雅苑明昌閣C座,"BLOCK C, MING CHEONG HOUSE, MING NGA COURT",大埔,2020-02-29
4807,東昌閣,TONY COURT,大埔,2020-02-29
4808,林村寨乪村,LAM TSUEN CHAI KEK VILLAGE,大埔,2020-02-29
4809,富善邨善景樓6座,"BLOCK 6, SHIN KING HOUSE, FU SHIN ESTATE",大埔,2020-02-29
4810,粵發大廈,YUET FAT MANSION,大埔,2020-02-29
4811,運頭塘邨運亨樓,"WAN HANG HOUSE, WAN TAU TONG ESTATE",大埔,2020-02-29
4812,福安樓二座,"BLOCK 2, FOOK ON BUILDING",大埔,2020-02-29
4813,蘆慈田,LO TSZ TIN,大埔,2020-02-29
4814,大元邨泰德樓,"TAI TAK HOUSE, TAI YUEN ESTATE",大埔,2020-03-01
4815,大埔 大美督,"TAI MEI TUK, TAI PO",大埔,2020-03-01
4816,大埔 大埔尾,"TAI PO MEI, TAI PO",大埔,2020-03-01
4817,大埔 林村新村,"LAM TSUEN SAN TSUEN, TAI PO",大埔,2020-03-01
4818,大埔 運頭街57號福安樓,"FOOK ON BUILDING, NO.57 WAN TAU STREET, TAI PO",大埔,2020-03-01
4819,大埔 鳳園路9號嵐山2座,"MONT VERT PHASE II, TOWER 2, FUNG YUEN ROAD, TAI PO",大埔,2020-03-01
4820,大埔 營盤下,"YING PUN HA, TAI PO",大埔,2020-03-01
4821,大埔林村 坪朗邨,"PING LONG TSEUN, TAI PO",大埔,2020-03-01
4822,大埔林村坪朗邨,"PING LONG TSEUN, TAI PO",大埔,2020-03-01
4823,利達大廈,LEADER BUILDING,大埔,2020-03-01
4824,宏福苑宏新閣C座,"BLOCK C, WANG SUN HOUSE, WANG FUK COURT",大埔,2020-03-01
4825,崇德樓,SHUNG TAK BUILDING,大埔,2020-03-01
4826,富．盈門1座,"BLK 1, THE GOLDEN GATE",大埔,2020-03-01
4827,富善邨善美樓,"SHIN MEI HOUSE, FU SHIN ESTATE",大埔,2020-03-01
4828,富善邨善景樓6座,"SHIN KING HOUSE, FU SHIN ESTATE",大埔,2020-03-01
4829,鴻運大樓,HUNG WAN BUILDING,大埔,2020-03-01
4830,寶華樓B座,"BLOCK B, PO WAH BUILDING",大埔,2020-03-01
4831,寶豐樓,PO FUNG BUILDING,大埔,2020-03-01
4832,九龍坑,KAU LUNG HANG,大埔,2020-03-02
4833,大元邨泰寧樓,"TAI LING HOUSE, TAI YUEN ESTATE",大埔,2020-03-02
4834,大元邨泰榮樓,"TAI WING HOUSE, TAI YUEN ESTATE",大埔,2020-03-02
4835,大埔 同茂坊15號,"TUNG MAU SQUARE, TAI PO",大埔,2020-03-02
4836,大埔 安慈路3號翠屏花園D座,"BLOCK D, JADE PLAZA, NO.3 ON CHEE ROAD, TAI PO",大埔,2020-03-02
4837,大埔 東昌街2號,"NO.2 TUNG CHEONG STREET, TAI PO",大埔,2020-03-02
4838,大埔 梅樹坑路8號帝欣苑1期14座,"BLOCK 14, PHASE 1, PARC VERSAILLES, NO.8 MUI SHU HANG ROAD,TAI PO",大埔,2020-03-02
4839,大埔 運頭街83號,"NO.83 WAN TAU STREET, TAI PO",大埔,2020-03-02
4840,永盛樓,WING SHING BUILDING,大埔,2020-03-02
4841,坪朗,PING LONG,大埔,2020-03-02
4842,林村大菴,"TAI OM, LAM TSUEN, TAI PO",大埔,2020-03-02
4843,林村新邨白田崗,"PAK TIN KONG, LAM TSUEN SAN TSUEN",大埔,2020-03-02
4844,英華樓,英華樓,大埔,2020-03-02
4845,陳屋村,CHAN UK VILLAGE,大埔,2020-03-02
4846,富．盈門1座,"BLOCK 1, THE GOLDEN GATE",大埔,2020-03-02
4847,新屋排,SAN UK PAI,大埔,2020-03-02
4848,鴻發大樓,HUNG FAT BUILDING,大埔,2020-03-02
4849,寶華樓,PO WAH BUILDING,大埔,2020-03-02
4850,大元邨泰怡樓,"TAI YEE HOUSE, TAI YUEN ESTATE",大埔,2020-03-03
4851,大埔 竹坑,"CHUK HANG, TAI PO",大埔,2020-03-03
4852,大埔 泮涌新村,"PAN CHUNG SAN TSUEN, TAI PO",大埔,2020-03-03
4853,大埔 靖遠街31號,"NO.31 TSING YUEN STREET, TAI PO",大埔,2020-03-03
4854,大埔 翠怡街3號翠怡花園A座,"BLOCK A, GREENERY PLAZA, NO.3 CHUI YI STREET, TAI PO",大埔,2020-03-03
4855,大埔 翠怡街3號翠怡花園B座,"BLOCK B, GREENERY PLAZA, NO.3 CHUI YI STREET, TAI PO",大埔,2020-03-03
4856,大埔 鳳園路9號嵐山5座,"MONT VERT PHASE I, TOWER 5, FUNG YUEN ROAD, TAI PO",大埔,2020-03-03
4857,大埔 廣福道61號,"NO.61 KWONG FUK ROAD, TAI PO",大埔,2020-03-03
4858,大埔 錦山村,"KAM SHAN TSUEN, TAI PO",大埔,2020-03-03
4859,太和邨喜和樓,"HEI WO HOUSE, TAI WO ESTATE",大埔,2020-03-03
4860,金富樓,KAM FU BUILDING,大埔,2020-03-03
4861,南坑,NAM HANG,大埔,2020-03-03
4862,美發大廈,MEI FAT BUILDING,大埔,2020-03-03
4863,桃源洞,TO YUEN TUNG,大埔,2020-03-03
4864,富善邨善雅樓3座,"BLOCK 3, SHIN NGA HOUSE, FU SHIN ESTATE",大埔,2020-03-03
4865,華新樓,WAH SUN BUILDING,大埔,2020-03-03
4866,開連樓,HOI LIN BUILDING,大埔,2020-03-03
4867,寶鄉邨寶興樓1座,"BLOCK 1, PO HING HSE, PO HEUNG ESTATE",大埔,2020-03-03
4868,大美督222,TMT 222,大埔,2020-03-04
4869,大埔 大埔公路大埔滘段4283號翡翠花園23座,"BLOCK 23, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU,",大埔,2020-03-04
4870,大埔 大埔頭水圍,"TAI PO TAU SHUI WAI, TAI PO",大埔,2020-03-04
4871,大埔 布心排村,"PO SAM PAI, TAI PO",大埔,2020-03-04
4872,大埔 白田崗,"PAK TIN KONG, TAI PO",大埔,2020-03-04
4873,大埔 坑下莆,"HANG HA PO, TAI PO",大埔,2020-03-04
4874,大埔 科進路9號海鑽‧天賦海灣3座,"BLOCK 3, THE GRACES.PROVIDENCE BAY, NO.9 FO CHUN ROAD, TAI",大埔,2020-03-04
4875,大埔 鳳園路9號嵐山7座,"BLOCK 7, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",大埔,2020-03-04
4876,大埔 錦石新村,"KAM SHEK NEW VILLAGE, TAI PO",大埔,2020-03-04
4877,大埔 寶湖道3號寶湖花園A座,"BLOCK A, PLOVER COVE GARDEN, NO.3 PLOVER COVE ROAD, TAI PO",大埔,2020-03-04
4878,大埔廣場宜興閣(第4座,"YEE HING COURT (BLK 4), TAI PO PLAZA",大埔,2020-03-04
4879,打鼓嶺 較寮村,"KAW LIU VILLAGE, TA KWU LING",大埔,2020-03-04
4880,明雅苑明欣閣B座,"BLOCK B, MING YAN HOUSE, MING NGA COURT",大埔,2020-03-04
4881,廣福邨廣義樓,"KWONG YEE HOUSE, KWONG FUK ESTATE",大埔,2020-03-04
4882,錦山村,KAM SHAN VILLAGE,大埔,2020-03-04
4883,大元邨泰民樓,"TAI MAN HOUSE, TAI YUEN ESTATE",大埔,2020-03-05
4884,大元邨泰樂樓,"TAI LOK HOUSE, TAI YUEN ESTATE",大埔,2020-03-05
4885,大埔 大埔公路大埔滘段4283號翡翠花園10座,"BLOCK 10, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU,",大埔,2020-03-05
4886,大埔 大埔公路大埔滘段4283號翡翠花園47座,"BLOCK 47, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU,",大埔,2020-03-05
4887,大埔 大埔公路大埔滘段4283號翡翠花園49座,"BLOCK 49, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU,",大埔,2020-03-05
4888,大埔 半山洲山頂花園,"HILLTOP GARDEN, PUN SHAN CHAU, TAI PO",大埔,2020-03-05
4889,大埔 同秀坊,"TUNG SAU SQUARE, TAI PO",大埔,2020-03-05
4890,大埔 安邦路6號大埔中心17座,"BLOCK 17, TAI PO CENTRE, NO.6 ON PONG ROAD, TAI PO",大埔,2020-03-05
4891,大埔 泮涌,"PAN CHUNG, TAI PO",大埔,2020-03-05
4892,大埔 南華莆,"NAM WA PO, TAI PO",大埔,2020-03-05
4893,大埔 梅樹坑路8號帝欣苑1期5座,"BLOCK 5, PHASE 1, PARC VERSAILLES, NO.8 MUI SHU HANG ROAD,",大埔,2020-03-05
4894,大埔 圍下,"WAI HA, TAI PO",大埔,2020-03-05
4895,大埔 樟樹灘村,"CHEUNG SHUE TAN TSUEN, TAI PO",大埔,2020-03-05
4896,大埔 寶湖里3號大埔中心23座,"BLOCK 23, TAI PO CENTRE, NO.3 PO WU LANE, TAI PO",大埔,2020-03-05
4897,大埔 露輝路31號倚龍山莊29座,"BLOCK 29, FOREST HILL, NO.31 LO FAI ROAD, TAI PO",大埔,2020-03-05
4898,大埔寶馬山9座,"BLOCK 9, GRAND PALISADES",大埔,2020-03-05
4899,天賦海灣一期1座,"BLOCK 1, PHASE I, THE GRACES.PROVIDENCE BAY",大埔,2020-03-05
4900,怡雅苑怡亮閣E座,"BLOCK E, YEE LEUNG HOUSE, YEE NGA COURT",大埔,2020-03-05
4901,怡雅苑怡禮閣A座,"BLOCK A, YEE LAI HOUSE, YEE NGA COURT",大埔,2020-03-05
4902,昌運中心富昌閣(第1座),"FU CHEONG COURT (BLK 1), FORTUNE PLAZA",大埔,2020-03-05
4903,昌慶大廈,CHEONG HING MANSION,大埔,2020-03-05
4904,泰和樓,TAI WO BUILDING,大埔,2020-03-05
4905,鹿茵山莊11座,"BLOCK 11, DEERHILL BAY, NO.4699 TAI PO ROAD TAI PO KAU, TAI PO",大埔,2020-03-05
4906,新康樓,SUN HONG BUILDING,大埔,2020-03-05
4907,德雅苑,TAK NGA COURT,大埔,2020-03-05
4908,樟樹灘,CHEUNG SHUE TAN,大埔,2020-03-05
4909,麗珍樓,LAI CHUN BUILDING,大埔,2020-03-05
4910,大元邨泰欣樓B座,"BLOCK B, TAI YAN HOUSE, TAI YUEN ESTATE",大埔,2020-03-06
4911,大埔 九龍坑新圍,"KAU LUNG HANG SAN WAI, TAI PO",大埔,2020-03-06
4912,大埔 大埔頭路18號太湖花園6座,"BLOCK 6, SERENITY PARK, NO.18 TAI PO TAU ROAD, TAI PO",大埔,2020-03-06
4913,大埔 山賢路9號悠然山莊7座,"BLOCK 7, THE PARAGON, NO.9 SHAN YIN ROAD, TAI PO",大埔,2020-03-06
4914,大埔 布心排,"PO SAM PAI, TAI PO",大埔,2020-03-06
4915,大埔 安邦路3號大埔中心11座,"BLOCK 11, TAI PO CENTRE, NO.3 ON PONG ROAD, TAI PO",大埔,2020-03-06
4916,大埔 安慈路2號八號花園2座,"BLOCK 2, EIGHTLAND GARDENS, NO.2 ON CHEE ROAD, TAI PO",大埔,2020-03-06
4917,大埔 東昌街11號,"NO.11 TUNG CHEONG STREET, TAI PO",大埔,2020-03-06
4918,大埔 南運路9號新達廣場4座,"BLOCK 4, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",大埔,2020-03-06
4919,大埔 南運路9號新達廣場5座,"BLOCK 5, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",大埔,2020-03-06
4920,大埔 科進路9號海鑽‧天賦海灣2座,"BLOCK 2, THE GRACES.PROVIDENCE BAY, NO.9 FO CHUN ROAD, TAI",大埔,2020-03-06
4921,大埔 新屋家村,"SAN UK KA, TAI PO",大埔,2020-03-06
4922,大埔 鳳園路9號嵐山1期3座,"BLOCK 3, PHASE 1, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",大埔,2020-03-06
4923,大埔 露屏路1號淺月灣二期,"CASA MARINA II, NO.1 LO PING ROAD, TAI PO",大埔,2020-03-06
4924,大埔 露輝路31號倚龍山莊8座,"BLOCK 8, FOREST HILL, NO.31 LO FAI ROAD, TAI PO",大埔,2020-03-06
4925,大埔村邨塘上村,"TONG SHEUNG TSUEN, TAI PO LAM TSUEN SAN TSUEN",大埔,2020-03-06
4926,大埔林村社山村,"SHE SHAN TSUEN, TAI PO LAM TSUEN",大埔,2020-03-06
4927,比華利山別墅翠樺道,"BOULEVARD DE FORET, THE BEVERLY HILLS",大埔,2020-03-06
4928,白牛石下村,PAK NGAU SHEK HA TSUEN,大埔,2020-03-06
4929,美新大廈,MEI SUN BUILDING,大埔,2020-03-06
4930,美德大廈,MEI TAK BUILDING,大埔,2020-03-06
4931,常安樓,SHEUNG ON HOUSE,大埔,2020-03-06
4932,富善邨善翠樓,"SHIN TSUI HOUSE, FU SHIN ESTATE",大埔,2020-03-06
4933,富善邨善鄰樓2座,"BLOCK 2, SHIN LUN HOUSE, FU SHIN ESTATE",大埔,2020-03-06
4934,裕安樓,YU ON MANSION,大埔,2020-03-06
4935,頌雅苑頌善閣B座,"BLOCK B, CHUNG SIN HOUSE, CHUNG NGA COURT",大埔,2020-03-06
4936,廣福邨廣禮樓,"KWONG LAI HOUSE, KWONG FUK ESTATE",大埔,2020-03-06
4937,儲金閣,GOLD RESERVED COURT,大埔,2020-03-06
4938,寶蓮樓,PAULINE BUILDING,大埔,2020-03-06
4939,大埔 下黃宜坳村,"HA WONG YI AU TSUEN, TAI PO",大埔,2020-03-07
4940,大埔 大埔太和路15號太和中心1座,"BLOCK 1, TAI WO CENTRE, NO.15 TAI PO TAI WO ROAD, TAI PO",大埔,2020-03-07
4941,大埔 大埔頭路18號太湖花園10座,"BLOCK 10, SERENITY PARK, NO.18 TAI PO TAU ROAD, TAI PO",大埔,2020-03-07
4942,大埔 汀角路19號富善花園1座,"BLOCK 1, FULL SCENE GARDEN, NO.19 TING KOK ROAD, TAI PO",大埔,2020-03-07
4943,大埔 安邦路9號大埔中心2座,"BLOCK 2, TAI PO CENTRE, NO.9 ON PONG ROAD, TAI PO",大埔,2020-03-07
4944,大埔 南盛街1號,"NO.1 NAM SHING STREET, TAI PO",大埔,2020-03-07
4945,大埔 南運路9號新達廣場6座,"BLOCK 6, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",大埔,2020-03-07
4946,大埔 普益街31號,"NO.31 PO YICK STREET, TAI PO",大埔,2020-03-07
4947,大埔 鄉事會街41號福安樓,"FOOK ON BUILDING, NO.41 HEUNG SZE WUI STREET, TAI PO",大埔,2020-03-07
4948,大埔 鳳園路9號嵐山9座,"BLOCK 9, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",大埔,2020-03-07
4949,大埔 廣福道89號,"NO.89 KWONG FUK ROAD, TAI PO",大埔,2020-03-07
4950,大埔 樟樹灘,"CHEUNG SHUE TAN, TAI PO",大埔,2020-03-07
4951,太和邨亨和樓,"HANG WO HOUSE, TAI WO ESTATE",大埔,2020-03-07
4952,太和邨居和樓,"KUI WO HOUSE, TAI WO ESTATE",大埔,2020-03-07
4953,太和邨翠和樓,"TSUI WO HOUSE, TAI WO ESTATE",大埔,2020-03-07
4954,太和邨麗和樓,"LAI WO HOUSE, TAI WO ESTATE",大埔,2020-03-07
4955,比華利山別墅湖景道,"BOULEVARD DU LAC, THE BEVERLY HILLS",大埔,2020-03-07
4956,富亨邨亨盛樓,"HENG SHING HOUSE, FU HENG ESTATE",大埔,2020-03-07
4957,富善邨善景樓,"SHIN KING HOUSE, FU SHIN ESTATE",大埔,2020-03-07
4958,運頭塘邨運臨樓,"WAN LAM HOUSE, WAN TAU TONG ESTATE",大埔,2020-03-07
4959,廣福邨廣崇樓,"KWONG SHUNG HOUSE, KWONG FUK ESTATE",大埔,2020-03-07
4960,廣福邨廣惠樓,"KWONG WAI HOUSE, KWONG FUK ESTATE",大埔,2020-03-07
4961,廣福邨廣智樓,"KWONG CHI HOUSE, KWONG FUK ESTATE",大埔,2020-03-07
4962,錦興樓,KAM KING HOUSE,大埔,2020-03-07
4963,歡樂樓,FOON LOK MANSION,大埔,2020-03-07
4964,大元邨泰欣樓,"TAI YAN HOUSE, TAI YUEN ESTATE",大埔,2020-03-08
4965,大埔 汀角,"TING KOK, TAI PO",大埔,2020-03-08
4966,大埔 坪朗,"PING LONG, TAI PO",大埔,2020-03-08
4967,大埔 科進路21號逸瓏灣 II11座,"BLOCK 11, MAYFAIR BY THE SEA II, NO.21 FO CHUN ROAD, TAI PO",大埔,2020-03-08
4968,大埔 科進路21號逸瓏灣 II7座,"BLOCK 7, MAYFAIR BY THE SEA II, NO.21 FO CHUN ROAD, TAI PO",大埔,2020-03-08
4969,大埔 科進路8號溋玥‧天賦海灣16座,"BLOCK 16, PROVIDENCE PEAK, NO.8 FO CHUN ROAD, TAI PO",大埔,2020-03-08
4970,大埔 馬窩,"MA WO, TAI PO",大埔,2020-03-08
4971,大埔 馬窩路8號新峰花園第二期8座,"BLOCK 8, PHASE II, CLASSICAL GARDENS, NO.8 MA WO ROAD, TAI PO",大埔,2020-03-08
4972,大埔 圍頭村,"WAI TAU TSUEN, TAI PO",大埔,2020-03-08
4973,大埔 鳳園路9號嵐山1座,"BLOCK 1, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",大埔,2020-03-08
4974,大埔 䃟頭角,"SAN TAU KOK, TAI PO",大埔,2020-03-08
4975,大埔 懷義街5號,"NO.5 WAI YI STREET, TAI PO",大埔,2020-03-08
4976,大埔 露輝路33號嘉豐花園5座,"BLOCK 5, RICHWOOD PARK, NO.33 LO FAI ROAD, TAI PO",大埔,2020-03-08
4977,太和邨安和樓,"ON WO HOUSE, TAI WO ESTATE",大埔,2020-03-08
4978,太和邨愛和樓,"OI WO HOUSE, TAI WO ESTATE",大埔,2020-03-08
4979,太和邨新和樓,"SUN WO HOUSE, TAI WO ESTATE",大埔,2020-03-08
4980,太和邨福和樓,"FOOK WO HOUSE, TAI WO ESTATE",大埔,2020-03-08
4981,比華利山別墅温莎道,"BOULEVARD DU PALAIS, THE BEVERLY HILLS",大埔,2020-03-08
4982,石古壟,SHEK KWU LUNG,大埔,2020-03-08
4983,同福樓,TUNG FUK BUILDING,大埔,2020-03-08
4984,安迪樓,ON DICK BUILDING,大埔,2020-03-08
4985,宏基大廈,WAN KEE BUILDING,大埔,2020-03-08
4986,康樂園,HONG LOK YUEN,大埔,2020-03-08
4987,圍頭村輋地,WAI TAU TSUEN CHE TEI,大埔,2020-03-08
4988,富亨邨亨昌樓,"HENG CHEONG HOUSE, FU HENG ESTATE",大埔,2020-03-08
4989,富亨邨亨隆樓,"HENG LUNG HOUSE, FU HENG ESTATE",大埔,2020-03-08
4990,富亨邨亨榮樓,"HENG WING HOUSE, FU HENG ESTATE",大埔,2020-03-08
4991,富亨邨亨翠樓,"HENG TSUI HOUSE, FU HENG ESTATE",大埔,2020-03-08
4992,富亨邨亨耀樓,"HENG YIU HOUSE, FU HENG ESTATE",大埔,2020-03-08
4993,富善邨善翠樓4座,"BLOCK 4, SHIN TSUI HOUSE, FU SHIN ESTATE",大埔,2020-03-08
4994,華樂樓,WAH LOK BUILDING,大埔,2020-03-08
4995,新興花園康信閣(第3座),"HONG SHUN COURT (BLK 3), SUN HING GARDEN",大埔,2020-03-08
4996,運頭塘邨運來樓,"WAN LOI HOUSE, WAN TAU TONG ESTATE",大埔,2020-03-08
4997,頌雅苑頌美閣C座,"BLOCK C, CHUNG MEI HOUSE, CHUNG NGA COURT",大埔,2020-03-08
4998,廣福邨廣仁樓,"KWONG YAN HOUSE, KWONG FUK ESTATE",大埔,2020-03-08
4999,廣福邨廣祐樓,"KWONG YAU HOUSE, KWONG FUK ESTATE",大埔,2020-03-08
5000,廣福道19號,19 KWONG FUK ROAD,大埔,2020-03-08
5001,龍騰閣,DRAGON COURT,大埔,2020-03-08
5002,寶雅苑家和閣C座,"BLOCK C, KA WO HOUSE, PO NGA COURT",大埔,2020-03-08
5003,寶雅苑興和閣B座,"BLOCK B, HING WO HOUSE, PO NGA COURT",大埔,2020-03-08
5004,大圍 美田路1號名城第3期2座,"BLOCK 2, PHASE 3, FESTIVAL CITY, NO.1 MEI TIN ROAD, TAI WAI",沙田,2020-02-27
5005,大圍名城2期3座,"BLOCK 3, PHASE 2, FESTIVAL CITY, TAI WAI",沙田,2020-02-27
5006,水泉澳邨明泉樓,"MING CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-27
5007,水泉澳邨茂泉樓,"MAU CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-27
5008,田心村,TIN SAM VILLLAGE,沙田,2020-02-27
5009,名城北翼第2期(盛薈)2座,"BLOCK 2, PHASE 2, NORTH COURT, FESTIVAL CITY",沙田,2020-02-27
5010,沙田 下禾輋 天祥台,"TIN CHEUNG TERRACE, HA WO CHE, SHA TIN",沙田,2020-02-27
5011,沙田 下徑口,"HA KENG HAU, SHA TIN",沙田,2020-02-27
5012,沙田 大圍 美田路1號名城第1期1座,"BLOCK 1, PHASE 1, FESTIVAL CITY, NO.1 MEI TIN ROAD, TAI WAI,",沙田,2020-02-27
5013,沙田 恆城街5號沙田第一城32座,"BLOCK 32, CITY ONE SHATIN, NO.5 HANG SHING STREET, SHA TIN",沙田,2020-02-27
5014,沙田 蚊坑村,"MAN HANG TSUEN, SHA TIN",沙田,2020-02-27
5015,沙田 得基街5號沙田第一城8座,"BLOCK 8, CITY ONE SHATIN, NO.5 TAK KEI STREET, SHA TIN",沙田,2020-02-27
5016,沙角邨雲雀樓C座,"BLOCK C, SKYLARK HSE, SHA KOK ESTATE",沙田,2020-02-27
5017,沙角邨銀鷗樓,"HERRING GULL HSE, SHA KOK ESTATE",沙田,2020-02-27
5018,坳背灣街45-47號,45-47 AU PUI WAN STREET,沙田,2020-02-27
5019,美城苑貴城閣A座,"BLOCK A, KWAI SHING HSE, MAY SHING COURT",沙田,2020-02-27
5020,秦石邨石晶樓,"SHEK JING HSE, CHUN SHEK ESTATE",沙田,2020-02-27
5021,馬鞍山 沃泰街8號曉峯灣畔2座,"BLOCK 2, MOUNTAIN SHORE, NO.8 YUK TAI STREET, MA ON SHAN",沙田,2020-02-27
5022,馬鞍山 恆明街2號聽濤雅苑11座,"BLOCK 11, VISTA PARADISO, NO.2 HANG MING STREET, MA ON SHAN",沙田,2020-02-27
5023,馬鞍山 錦英路6號富寶花園2座,"BLOCK 2, SADDLE RIDGE GARDEN, NO.6 KAM YING ROAD, MA ON",沙田,2020-02-27
5024,新港城3期R座,"BLOCK R, SUNSHINE CITY PHASE 3",沙田,2020-02-27
5025,新港城J座,SUNSHINE CITY BLOCK J,沙田,2020-02-27
5026,落路下,LOK LO HA,沙田,2020-02-27
5027,銀禧花園銀禧閣,"JUBILEE COURT, JUBILEE GARDEN",沙田,2020-02-27
5028,廣林苑馥林閣C座,"BLOCK C, FOOK LAM HSE, KWONG LAM COURT",沙田,2020-02-27
5029,錦豐苑錦蘭閣J座,"BLOCK J, KAM LAN HSE, KAM FUNG COURT",沙田,2020-02-27
5030,顯徑邨顯沛樓1座,"BLOCK 1, HIN PUI HSE, HIN KENG ESTATE",沙田,2020-02-27
5031,大埔公路大圍段7838號薈蕎,"THE MET ACAPPELLA, NO.7838 TAI PO ROAD TAI WAI",沙田,2020-02-28
5032,小瀝源4巷,"4TH LANE, SIU LEK YUEN",沙田,2020-02-28
5033,小瀝源村,"SIU LEK YUEN TSUEN, SHA TIN",沙田,2020-02-28
5034,中文大學教職員宿舍11座,"BLOCK 11, STAFF RESIDENCE, THE CUHK",沙田,2020-02-28
5035,水泉澳邨欣泉樓8座,"BLOCK 8, YAN CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-28
5036,水泉澳邨清泉樓,"CHING CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-28
5037,水泉澳邨樂泉樓,"LOK CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-28
5038,名城北翼第2期(盛薈)1座,"BLOCK 1, PHASE 2, NORTH COURT, FESTIVAL CITY",沙田,2020-02-28
5039,名城北翼第3期3座,"BLOCK 3, PHASE 3, NORTH COURT, FESTIVAL CITY",沙田,2020-02-28
5040,沙田 大圍 積輝街2-18號金禧花園4座,"BLOCK 4, GRANDEUR GARDEN, NO.2-18 CHIK FAI STREET, TAI WAI,SHA TIN",沙田,2020-02-28
5041,沙田第一城49座,"BLOCK 49, CITY ONE SHATIN",沙田,2020-02-28
5042,欣廷軒5座,"BLOCK 5, PRIMA VILLA",沙田,2020-02-28
5043,金獅花園金安閣第II期C座,"BLOCK C, PHASE II, GOLDEN PEACE COURT, GOLDEN LION GARDEN",沙田,2020-02-28
5044,金獅花園金祥閣第I期C座,"BLOCK C, PHASE I, GOLDEN HARMONY COURT, GOLDEN LION",沙田,2020-02-28
5045,星漣海第２Ａ座,SEANORAMA TOWER 2A,沙田,2020-02-28
5046,美田邨美秀樓,"MEI SAU HSE, MEI TIN ESTATE",沙田,2020-02-28
5047,美田邨美秀樓第1座,"BLOCK 1, MEI SAU HSE, MEI TIN ESTATE",沙田,2020-02-28
5048,馬鞍山 恆信街2號富安花園15座,"BLOCK 15, CHEVALIER GARDEN, NO.2 HANG SHUN STREET, MA ON",沙田,2020-02-28
5049,馬鞍山 恆智街欣安邨欣頌樓3座,"BLK 3, YAN CHUNG HOUSE, YAN ON ESTATE, HANG CHI STREET, MAON SHAN",沙田,2020-02-28
5050,馬鞍山 烏溪沙路8號迎海．駿岸6座,"BLOCK 6, GRANDVIEW, DOUBLE COVE, NO.8 WU KAI SHA ROAD, MAON SHAN",沙田,2020-02-28
5051,博康邨博文樓,"POK MAN HOUSE, POK HONG ESTATE",沙田,2020-02-28
5052,愉翠苑愉民閣,"YU MAN HSE, YU CHUI COURT",沙田,2020-02-28
5053,碧濤花園雅芝閣第3期,"PHASE 3, IRIS COURT, PICTORIAL GARDEN",沙田,2020-02-28
5054,廣林苑茂林閣B座,"BLOCK B, MAU LAM HSE, KWONG LAM COURT",沙田,2020-02-28
5055,耀安邨耀謙樓,"YIU HIM HSE, YIU ON ESTATE",沙田,2020-02-28
5056,顯徑邨顯貴樓,"HIN KWAI HSE, HIN KENG ESTATE",沙田,2020-02-28
5057,水泉澳邨月泉樓,"YUET CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-29
5058,水泉澳邨崇泉樓,"SUNG CHUEN HOUSE, SHUI CHUEN O ESTATE",沙田,2020-02-29
5059,名城第1期1座,"BLK 1, PHASE 1, FESTIVAL CITY",沙田,2020-02-29
5060,名城第3期1座,"BLOCK 1, PHASE 3, FESTIVAL CITY",沙田,2020-02-29
5061,名城第3期2座,"BLK 2, PHASE 3, FESTIVAL CITY",沙田,2020-02-29
5062,沙田 大涌橋路20-30號河畔花園E 座,"BLOCK E, GARDEN RIVERA, NO.20-30 TAI CHUNG KIU ROAD, SHA TIN",沙田,2020-02-29
5063,沙田 大圍 田心街28號雲疊花園5座,"BLOCK 5, CARADO GARDEN, NO.28 TIN SAM STREET, TAI WAI, SHA",沙田,2020-02-29
5064,沙田 大圍 美田路1號名城第2期1座,"BLOCK 1, PHASE 2, FESTIVAL CITY, NO.1 MEI TIN ROAD, TAI WAI,",沙田,2020-02-29
5065,沙田 大圍 積輝街2-12號金禧花園5座,"BLOCK 5, GRANDEUR GARDEN, NO.2-12 CHIK FAI STREET, TAI WAI,SHA TIN",沙田,2020-02-29
5066,坳背灣街14-24號,NO.14-24 AU PUI WAN STREET,沙田,2020-02-29
5067,沙田 車公廟路8號溱岸3座,"BLK 3, THE RIVERPARK, NO.8 CHE KUNG MIU ROAD, SHA TIN",沙田,2020-02-29
